Table Name,Error, Number of Records Exported ,Exported Filename,Export Datetime,Time Taken,Destination Table Name, Number of Records Imported ,Error Message,
/home/sdev/ROOT/Granite/MRS,No,5944,ATMMVPN_Apr-2025.csv,4/6/2025 11:19,-3.40E-05,PRD_GRANITE_MRS_FILES,5944,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,1224,BLS_Apr-2025.csv,4/6/2025 11:19,-2.60E-05,PRD_GRANITE_MRS_FILES,1224,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,2705,CBLSMW_Apr-2025.csv,4/6/2025 11:19,-3.80E-05,PRD_GRANITE_MRS_FILES,2705,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,5408,CBLS_Apr-2025.csv,4/6/2025 11:19,-3.70E-05,PRD_GRANITE_MRS_FILES,5408,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,33786,IPMW_Apr-2025.csv,4/6/2025 11:19,-3.10E-05,PRD_GRANITE_MRS_FILES,33786,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,227568,IP_Apr-2025.csv,4/6/2025 11:22,-9.30E-05,PRD_GRANITE_MRS_FILES,227568,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,47092,MDIA_Apr-2025.csv,4/6/2025 11:22,-5.30E-05,PRD_GRANITE_MRS_FILES,47092,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,1613,SKH_Apr-2025.csv,4/6/2025 11:22,-2.40E-05,PRD_GRANITE_MRS_FILES,1613,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,6285,SKY_Apr-2025.csv,4/6/2025 11:23,-3.50E-05,PRD_GRANITE_MRS_FILES,6285,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_events_event,No,62652,stc_marketplace_events_event-2025_03_18.csv,4/6/2025 11:23,-7.10E-05,PRD_CLOUDEVENT_LOG,62652,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_account,No,2204,stc_account-2025_03_18.csv,4/6/2025 11:23,-5.90E-05,STCS_STC_SERVICES_DB_PUBLIC_STC_ACCOUNT,2204,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_invoice_item,No,244261,stc_invoice_item-2025_03_18.csv,4/6/2025 11:24,-3.50E-05,STC_SERVICES_DB_PUBLIC_INVOICE_ITEM,244261,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
"   stc_cdr x
full join
    (
 select
  cdr_id,
  invoice_item_id,
  ""Source_File"" as source_file2
 from
  stc_cdr_invoices) a
on
 x.id = a.cdr_id
 and
    SUBSTRING(x.Source_File,
 9,
 10) = SUBSTRING(a.source_file2,
 18,
 10)",No,1126713,stc_cdr-2025_03_18.csv,4/6/2025 11:28,-4.90E-05,A_STC_CDR_INVOICES,1126713,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_subscription_subscription,No,13568,stc_marketplace_subscription_subscription-2025_03_18.csv,4/6/2025 11:28,-4.70E-05,A_SUBSCRIPTION_SUBSCRIPTION,13568,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
modar_usage,No,344,modar_usage-2025_03_18.csv,4/6/2025 11:28,-5.90E-05,A_MODAR_USAGE,344,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
sddc_usage,No,344,sddc_usage-2025_03_18.csv,4/6/2025 11:28,-4.40E-05,A_SDDC_FLEX_USAGE,344,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
vcd_all_usages,No,1771511,vcd_all_usages-2025_03_18.csv,4/6/2025 11:36,-3.70E-05,A_VCD_ALL_USAGES,1771511,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
fip,No,176617,fip-2025_03_18.csv,4/6/2025 11:37,-2.90E-05,PRD_VDC_FIN_FIP,176617,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
instance,No,265636,instance-2025_03_18.csv,4/6/2025 11:38,-2.90E-05,PRD_VDC_FIN_INSTANCE,265636,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
volume,No,176928,volume-2025_03_18.csv,4/6/2025 11:39,-3.20E-05,PRD_VDC_FIN_VOLUME,176928,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
edge_gateway,No,153,edge_gateway-2025_03_18.csv,4/6/2025 11:39,-4.60E-05,PRD_EDGE_GATEWAY,153,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
PO_DISTRIBUTION_REPORT,No,335568,PO_DISTRIBUTION_REPORT_Apr-2025.csv,4/6/2025 11:44,-6.30E-05,PRD_PO_DISTRIBUTION,335568,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PO_distribution
NEW_GRN_REPORT,No,312165,NEW_GRN_REPORT_Apr-2025.csv,4/6/2025 11:47,-4.40E-05,PRD_STCS_GRN_PROJECT_REPORT,312165,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_GRN_Report
PO_PROJECT_REPORT,No,18045,PO_PROJECT_REPORT_Apr-2025.csv,4/6/2025 11:47,-3.00E-05,PRD_STCS_PO_PROJECT_REPORT,18045,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PO_Project_Report
stc_marketplace_service_management_flavoritem,No,4434,stc_marketplace_service_management_flavoritem-2025_03_18.csv,4/6/2025 11:47,-2.90E-05,STC_MP_service_management_flavoritem,4434,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
cs_orders,No,342,cs_orders-2025_03_18.csv,4/6/2025 11:47,-3.10E-05,CS_ORDERS,342,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_subscription_subscriptionquantifiableinstallmen,No,15,stc_marketplace_subscription_subscriptionquantifiableinstallmen-2025_03_18.csv,4/6/2025 11:47,-2.50E-05,MP_SUB_QUANTIFIABLE_INSTALLMENT,15,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
cs_resources,No,211,cs_resources-2025_03_18.csv,4/6/2025 11:47,-2.90E-05,CS_RESOURCES,211,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_accountmanagercredit,No,26,stc_marketplace_virtualcredit_accountmanagercredit-2025_03_18.csv,4/6/2025 11:47,-4.90E-05,MP_VIRTUALCREDIT_ACCOUNTMANAGERCREDIT,26,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_directcustomercredittransaction,No,58,stc_marketplace_virtualcredit_directcustomercredittransaction-2025_03_18.csv,4/6/2025 11:47,-4.60E-05,MP_VIRTUALCREDIT_DIRECTCUSTOMERCREDITTRANSACTION,56,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_customercredit,No,16,stc_marketplace_virtualcredit_customercredit-2025_03_18.csv,4/6/2025 11:47,-4.00E-05,MP_VIRTUALCREDIT_CUSTOMERCREDIT,16,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_virtualcredit,No,51,stc_marketplace_virtualcredit_virtualcredit-2025_03_18.csv,4/6/2025 11:47,-6.10E-05,MP_VIRTUALCREDIT,51,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_vouchercreditpool,No,27,stc_marketplace_vouchers_vouchercreditpool-2025_03_18.csv,4/6/2025 11:47,-2.00E-05,MP_VOUCHERS_VOUCHERCREDITPOOL,27,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_vouchertransaction,No,13,stc_marketplace_vouchers_vouchertransaction-2025_03_18.csv,4/6/2025 11:47,-2.70E-05,MP_VOUCHERTRANSACTION,13,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_voucher_services,No,26,stc_marketplace_vouchers_voucher_services-2025_03_18.csv,4/6/2025 11:47,-6.30E-05,MP_VOUCHER_SERVICES,26,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_voucher,No,14,stc_marketplace_vouchers_voucher-2025_03_18.csv,4/6/2025 11:47,-8.20E-05,MP_VOUCHER,14,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
Row_Data,No,2825,Row_Data_Apr-2025.csv,4/6/2025 11:47,-2.70E-05,PRD_ACTIVEDIA,2825,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,433,Row_Data_Apr-2025.csv,4/6/2025 11:47,-5.80E-05,PRD_ACTIVESHABIK,433,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,67,Row_Data_Apr-2025.csv,4/6/2025 11:47,-6.10E-05,PRD_ACTIVE_MLS,67,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,1757,Row_Data_Apr-2025.csv,4/6/2025 11:47,-6.10E-05,PRD_ACTIVEMODAR,1757,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,5451,Row_Data_Apr-2025.csv,4/6/2025 11:47,-5.60E-05,PRD_ACTIVEVSAT,5451,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,24293,Row_Data_Apr-2025.csv,4/6/2025 11:48,-3.70E-05,PRD_ACTIVEMRS,24292,,/u01/RA_OPS/Test_New_Loader/Final/PRD_ACTIVEMRS
Row_Data,No,248,Row_Data_Apr-2025.csv,4/6/2025 11:48,-6.00E-05,PRD_ACTIVECLOUDCONNECTIVITY,248,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
/home/sdev/ROOT/ERP/STCS Customer Revenue Assurance Report,No,2284,STCS Customer Revenue Assurance Report_02-Mar-2025.csv,4/6/2025 11:48,-8.70E-05,prd_erp,2284,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Customer_Revenue_Assurance_Report
PR_PROJECT_REPORT,No,387237,PR_PROJECT_REPORT_Apr-2025.csv,4/6/2025 11:49,-0.000125,PRD_STCS_PR_PROJECT_REPORT,387237,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PR_PROJECT_REPORT
ONHAND_QUANTITIES,No,1424,ONHAND_QUANTITIES_Apr-2025.csv,4/6/2025 11:49,-6.10E-05,PRD_STCS_ON_HAND_QTY_PROJECT,1424,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_On-Hand_Quantity_Report
assets_details,No,1294117,STCS_ASSET_DTLS_20240920_0197.txt,4/6/2025 12:06,-3.70E-05,assets_details,1294117,,/u01/RA_OPS/Test_New_Loader/Final/stccrm
"""BSCH_Bayan"".""order""",No,62486,"""BSCH_Bayan"".""order""_Apr-2025.csv",4/7/2025 10:44,-5.00E-05,PRD_DYNAMICS_ALLORDERS,62485,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_All_Orders
active_order_line,No,7275,active_order_line_Apr-2025.csv,4/7/2025 10:51,-6.90E-05,PRD_DYNAMICS_AOL,7274,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_AOL
active_order_line,No,37342,active_order_line_Apr-2025.csv,4/7/2025 10:51,-3.20E-05,prd_dynamics_active_order_line,37341,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_AOL/Others
ERP_FC_Data_Dashboard,No,6129,ERP_FC_Data_Dashboard_Mar-2025.csv,4/8/2025 13:35,-2.50E-05,PRD_PROJECTS_FINANCIAL_L1,6129,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_Report
RA_ERP_FC_L3_DATA_DASHBOARD,No,17037,RA_ERP_FC_L3_DATA_DASHBOARD_Mar-2025.csv,4/8/2025 13:35,-2.70E-05,PRD_PROJECTS_FINANCIAL_L3_NEW,17037,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_for_L3_Report
STCS_REVENUE_ASSURANCE_GL,No,1593,STCS_REVENUE_ASSURANCE_GL_Mar-2025.csv,4/8/2025 13:36,-4.50E-05,PRD_STCS_REVENUE_GL,1593,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Revenue_Assurance_GL_Report
PROJECT_INVOICE_DTL,No,483184,PROJECT_INVOICE_DTL_Mar-2025.csv,4/8/2025 13:48,-5.70E-05,PRD_STCS_RAISED_INVOICES,483184,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Invoice_Details_for_Revenue_Assuarance
BSCH_Bayan.product_details,No,9994,BSCH_Bayan.product_details_Apr-2025.csv,4/9/2025 9:40,-6.70E-05,PRD_DYNAMICS_PRODUCT_DETADV,9993,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_Product
BSCH_Bayan.product_details,No,98253,BSCH_Bayan.product_details_Apr-2025.csv,4/9/2025 9:41,-3.20E-05,prd_dynamics_product_detail,98252,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_Product/Others
gls_revunue,No,31533,gls_revunue_Mar-2025.csv,4/9/2025 9:46,-4.70E-05,STC_GL_RBM_R,31533,,/u01/RA_OPS/Test_New_Loader/Final/gls
gls_revunue_discount,No,312,gls_revunue_discount_Mar-2025.csv,4/9/2025 9:46,-7.80E-05,STC_GL_RBM_D,312,,/u01/RA_OPS/Test_New_Loader/Final/gls
gls_revunue_usage,No,523,gls_revunue_usage_Mar-2025.csv,4/9/2025 9:46,-3.70E-05,STC_GL_RBM_u,523,,/u01/RA_OPS/Test_New_Loader/Final/gls
ERP_FC_Data_Dashboard,No,6137,ERP_FC_Data_Dashboard_Apr-2025.csv,4/9/2025 9:54,-3.30E-05,PRD_PROJECTS_FINANCIAL_L1,6137,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_Report
RA_ERP_FC_L3_DATA_DASHBOARD,No,16900,RA_ERP_FC_L3_DATA_DASHBOARD_Apr-2025.csv,4/9/2025 9:54,-6.20E-05,PRD_PROJECTS_FINANCIAL_L3_NEW,16900,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_for_L3_Report
STCS_REVENUE_ASSURANCE_GL,No,1740,STCS_REVENUE_ASSURANCE_GL_Apr-2025.csv,4/9/2025 9:55,-5.80E-05,PRD_STCS_REVENUE_GL,1740,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Revenue_Assurance_GL_Report
veeam_vendor_order,No,26,veeam_vendor_order-2025_03_31.csv,4/10/2025 10:10,-5.60E-05,A_veeam_vendor_order,26,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
subscription_subscriptionquantifiableitemprice,No,1142,subscription_subscriptionquantifiableitemprice-2025_03_31.csv,4/10/2025 10:30,-6.00E-05,A_subscription_subscription_quantifiable_item_price,1142,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
revenue_report,No,242929,revenue_report-2025_03_31.csv,4/10/2025 10:34,-2.40E-05,A_revenue_report,242929,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
palo_alto_vendor_portal,No,22,palo_alto_vendor_portal-2025_03_31.csv,4/10/2025 10:34,-2.50E-05,A_palo_alto_vendor_portal,22,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ip_list,No,262,ip_list-2025_03_31.csv,4/10/2025 10:34,-2.40E-05,A_ip_list,262,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
dim_dns_vendor_platform,No,5644,dim_dns_vendor_platform-2025_03_31.csv,4/10/2025 10:34,-5.10E-05,A_dim_dns_vendor_platform,5644,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
customers_customer_event,No,55823,customers_customer_event-2025_03_31.csv,4/10/2025 10:35,-9.10E-05,A_customers_customer_event,55823,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
veeam_usage,No,602,veeam_usage-2025_03_31.csv,4/10/2025 10:52,-3.40E-05,A_veeam_usage,602,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
deploymentplanproduct,No,793,deploymentplanproduct-2025_03_31.csv,4/21/2025 9:25,-2.60E-05,mp_deploymentplanproduct,793,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
revenue_report_finance,No,201718,revenue_report_finance-2025_03_31.csv,4/21/2025 11:43,-6.50E-05,mp_revenue_report_finance,201718,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_events_event,No,1333,stc_marketplace_events_event-2025_03_31.csv,4/28/2025 10:20,-3.30E-05,PRD_EVENT_FILEVALT_DNS_FILTER,1333,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_pricelist,No,17203,stc_marketplace_service_management_pricelist-2025_04_30.csv,5/5/2025 9:41,-6.40E-05,A_PRICE_LIST,17203,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_accounts_account,No,10511,stc_marketplace_accounts_account-2025_04_30.csv,5/5/2025 10:15,-3.20E-05,A_ACCOUNTS,10511,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_dealcustomservice,No,1277,stc_marketplace_customers_dealcustomservice-2025_04_30.csv,5/5/2025 10:15,-3.00E-05,A_CUSTOMERS_DEAL_CUSTOM_SERVICE,1277,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_deal,No,1893,stc_marketplace_customers_deal-2025_04_30.csv,5/5/2025 10:16,-3.70E-05,a_deals,1893,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_flavor_translation,No,7446,stc_marketplace_service_management_flavor_translation-2025_04_30.csv,5/5/2025 10:18,-2.60E-05,A_FLAVOR_TRANSLATION,7446,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
invoice_items_kb,No,3924373,invoice_items_kb-2025_04_30.csv,5/5/2025 12:05,-3.20E-05,A_KILLBILL_INVOICES_ITEMS,3771109,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_phaseprice,No,14158,stc_marketplace_service_management_phaseprice-2025_04_30.csv,5/5/2025 12:06,-3.70E-05,A_PHASE_PRICE,14158,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Granite/DIA,No,36160,DIAL_May-2025.csv,5/5/2025 12:09,-3.40E-05,PRD_GRANITE,36160,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,23817,DIASMW_May-2025.csv,5/5/2025 12:11,-6.20E-05,PRD_GRANITE,23817,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,54544,DIAS_May-2025.csv,5/5/2025 12:14,-2.80E-05,PRD_GRANITE,54544,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,85212,DIA_May-2025.csv,5/5/2025 12:20,-5.60E-05,PRD_GRANITE,85212,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/VSAT,No,1573,SATIP_May-2025.csv,5/5/2025 12:21,-4.40E-05,PRD_GRANITE,1573,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,5,SATLEOIP_May-2025.csv,5/5/2025 12:21,-3.20E-05,PRD_GRANITE,5,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,145,SATLEONET_May-2025.csv,5/5/2025 12:21,-3.70E-05,PRD_GRANITE,145,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,15,SATMHz_May-2025.csv,5/5/2025 12:21,-2.60E-05,PRD_GRANITE,15,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,8209,SATNET_May-2025.csv,5/5/2025 12:21,-7.80E-05,PRD_GRANITE,8209,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,1055,SATPtP_May-2025.csv,5/5/2025 12:21,-4.90E-05,PRD_GRANITE,1055,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/MS,No,3257,MS_May-2025.csv,5/5/2025 12:21,-3.00E-05,PRD_GRANITE_MS,3257,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMS
stc_marketplace_service_management_flavor,No,7033,stc_marketplace_service_management_flavor-2025_04_30.csv,5/5/2025 12:22,-8.50E-05,A_FLAVOR,7033,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_plan,No,3884,stc_marketplace_service_management_plan-2025_04_30.csv,5/5/2025 12:22,-8.80E-05,A_PLAN,3884,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_plan_translation,No,4565,stc_marketplace_service_management_plan_translation-2025_04_30.csv,5/5/2025 12:22,-3.30E-05,A_PLAN_TRANSLATION,4565,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_planprice,No,9015,stc_marketplace_service_management_planprice-2025_04_30.csv,5/5/2025 12:22,-2.30E-05,A_PLAN_PRICE,9015,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_product,No,536,stc_marketplace_service_management_product-2025_04_30.csv,5/5/2025 12:22,-2.90E-05,A_PRODUCT,536,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/ERP/STCS Project Advances Details Report,No,33,STCS Project Advances Details Report_02-Apr-2025.csv,5/5/2025 12:23,-5.20E-05,PRD_STCS_PROJECT_ADVANCES_DETAILS,33,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Advances_Details_Report
/home/sdev/ROOT/Granite/MRS,No,5945,ATMMVPN_May-2025.csv,5/5/2025 12:23,-2.80E-05,PRD_GRANITE_MRS_FILES,5945,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,1224,BLS_May-2025.csv,5/5/2025 12:23,-3.20E-05,PRD_GRANITE_MRS_FILES,1224,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,2711,CBLSMW_May-2025.csv,5/5/2025 12:23,-2.40E-05,PRD_GRANITE_MRS_FILES,2711,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,5431,CBLS_May-2025.csv,5/5/2025 12:23,-5.20E-05,PRD_GRANITE_MRS_FILES,5431,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,34337,IPMW_May-2025.csv,5/5/2025 12:25,-2.60E-05,PRD_GRANITE_MRS_FILES,34337,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,228651,IP_May-2025.csv,5/5/2025 12:36,-3.20E-05,PRD_GRANITE_MRS_FILES,228651,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,47092,MDIA_May-2025.csv,5/5/2025 12:38,-3.00E-05,PRD_GRANITE_MRS_FILES,47092,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,1614,SKH_May-2025.csv,5/5/2025 12:38,-5.60E-05,PRD_GRANITE_MRS_FILES,1614,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
/home/sdev/ROOT/Granite/MRS,No,6285,SKY_May-2025.csv,5/5/2025 12:39,-4.90E-05,PRD_GRANITE_MRS_FILES,6285,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMRS
stc_marketplace_service_management_phase,No,9076,stc_marketplace_service_management_phase-2025_04_30.csv,5/5/2025 14:24,-7.00E-05,a_phase,9076,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
PROJECT_INVOICE_DTL,No,484608,PROJECT_INVOICE_DTL_May-2025.csv,5/5/2025 15:35,-5.40E-05,PRD_STCS_RAISED_INVOICES,484608,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Invoice_Details_for_Revenue_Assuarance
STCS_Corporate_Revenue_Report_new,No,353,STCS_Corporate_Revenue_Report_new_May-2025.csv,5/5/2025 15:35,-2.60E-05,PRD_STCS_CORPORATE_REVREPORT,353,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Corporate_Revenue_Report
PO_COSTING,No,31193,PO_COSTING_May-2025.csv,5/5/2025 15:37,-2.40E-05,PRD_PROJECT_AP_PO_REPORT,31193,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AP_and_PO_Costing_Report
stc_marketplace_service_management_product_translation,No,620,stc_marketplace_service_management_product_translation-2025_04_30.csv,5/5/2025 15:37,-3.10E-05,A_PRODUCT_TRANS,620,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitem,No,955,stc_marketplace_service_management_quantifiableitem-2025_04_30.csv,5/5/2025 15:37,-4.30E-05,A_QUANTIFIABLE_ITEM,955,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitem_translation,No,996,stc_marketplace_service_management_quantifiableitem_translation-2025_04_30.csv,5/5/2025 15:37,-6.10E-05,A_QUANTIFIABLE_ITEM_TRANSLATION,996,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_service,No,857,stc_marketplace_service_management_service-2025_04_30.csv,5/5/2025 15:37,-5.60E-05,A_SERVICE,857,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item_units,No,324,stc_marketplace_service_management_item_units-2025_04_30.csv,5/5/2025 15:37,-5.90E-05,A_SERVICE_ITEM_UNIT,324,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item,No,4202,stc_marketplace_service_management_item-2025_04_30.csv,5/5/2025 15:37,-5.90E-05,A_SERVICE_ITEM,4202,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_service_translation,No,983,stc_marketplace_service_management_service_translation-2025_04_30.csv,5/5/2025 15:37,-4.00E-05,A_SERVICE_TRANSLATION,982,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
killbill_subscriptions,No,13840,killbill_subscriptions-2025_04_30.csv,5/5/2025 15:37,-2.60E-05,KILLBILL_SUBSCRIPTIONS,13840,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitemprice,No,2540,stc_marketplace_service_management_quantifiableitemprice-2025_04_30.csv,5/5/2025 15:43,-4.30E-05,A_QUANTIFIABLE_ITEM_PRICE,2540,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_planitem,No,9071,stc_marketplace_service_management_planitem-2025_04_30.csv,5/5/2025 15:43,-6.00E-05,A_PLAN_TO_ITEM_MAPPING,9071,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item_translation,No,4765,stc_marketplace_service_management_item_translation-2025_04_30.csv,5/5/2025 15:44,-6.30E-05,A_PLAN_ITEM_TRANSLATION,4765,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_servicecommitment,No,460,stc_marketplace_customers_servicecommitment-2025_04_30.csv,5/5/2025 15:44,-3.60E-05,CUSTOMERS_SERVICE_COMMITMENT,460,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
